case_id,activity,event_order,exchange_rate
7274,Check exchange rate,9,1.07
7274,Check exchange rate,10,1.05
7274,Check exchange rate,11,1.14
7274,Check exchange rate,12,0.93
7274,Pays cash,13,
7275,Check-in,1,
7275,Check exchange rate,2,1.02
7275,Check exchange rate,3,1.12
7275,Check exchange rate,4,0.98
7275,Check exchange rate,5,1.08
7275,Check exchange rate,6,1.06
7275,Check exchange rate,7,0.98
7275,Check exchange rate,8,1.13
7275,Check exchange rate,9,1.01
7275,Check exchange rate,10,1.1
7275,Check exchange rate,11,0.92
7275,Check exchange rate,12,1.19
7275,Pays cash,13,
7276,Check-in,1,
7276,Check exchange rate,2,0.98
7276,Check exchange rate,3,1.01
7276,Check exchange rate,4,1.05
7276,Check exchange rate,5,1.04
7276,Check exchange rate,6,1.01
7276,Check exchange rate,7,1.01
7276,Check exchange rate,8,0.9
7276,Check exchange rate,9,0.96
7276,Check exchange rate,10,1.08
7276,Check exchange rate,11,1.04
7276,Check exchange rate,12,0.92
7276,Pays by card,13,
7277,Check-in,1,
7277,Check exchange rate,2,0.92
7277,Check exchange rate,3,1.06
7277,Check exchange rate,4,0.89
7277,Check exchange rate,5,1.13
7277,Check exchange rate,6,1.07
7277,Check exchange rate,7,1.12
7277,Check exchange rate,8,1.13
7277,Check exchange rate,9,0.9
7277,Check exchange rate,10,0.95
7277,Check exchange rate,11,0.97
7277,Check exchange rate,12,1.0
7277,Pays by card,13,
7278,Check-in,1,
7278,Check exchange rate,2,0.89
7278,Check exchange rate,3,1.09
7278,Check exchange rate,4,0.99
7278,Check exchange rate,5,0.91
7278,Check exchange rate,6,1.11
7278,Check exchange rate,7,0.98
7278,Check exchange rate,8,1.06
7278,Check exchange rate,9,0.83
7278,Check exchange rate,10,1.03
7278,Check exchange rate,11,1.1
7278,Check exchange rate,12,0.81
7278,Pays by card,13,
7279,Check-in,1,
7279,Check exchange rate,2,1.13
7279,Check exchange rate,3,1.0
7279,Check exchange rate,4,0.76
7279,Check exchange rate,5,1.07
7279,Check exchange rate,6,0.99
7279,Check exchange rate,7,0.85
7279,Check exchange rate,8,1.1
7279,Check exchange rate,9,1.09
7279,Check exchange rate,10,0.98
7279,Check exchange rate,11,0.93
7279,Check exchange rate,12,0.9
7279,Pays by card,13,
7280,Check-in,1,
7280,Check exchange rate,2,0.87
7280,Check exchange rate,3,1.04
7280,Check exchange rate,4,0.92
7280,Check exchange rate,5,1.19
7280,Check exchange rate,6,1.04
7280,Check exchange rate,7,0.89
7280,Check exchange rate,8,1.07
7280,Check exchange rate,9,0.77
7280,Check exchange rate,10,0.77
7280,Check exchange rate,11,0.92
7280,Check exchange rate,12,1.12
7280,Pays by card,13,
7281,Check-in,1,
7281,Check exchange rate,2,0.96
7281,Check exchange rate,3,1.11
7281,Check exchange rate,4,1.11
7281,Check exchange rate,5,0.98
7281,Check exchange rate,6,1.14
7281,Check exchange rate,7,1.07
7281,Check exchange rate,8,0.98
7281,Check exchange rate,9,1.05
7281,Check exchange rate,10,1.03
7281,Check exchange rate,11,1.08
7281,Check exchange rate,12,0.9
7281,Pays cash,13,
7282,Check-in,1,
7282,Check exchange rate,2,1.03
7282,Check exchange rate,3,0.99
7282,Check exchange rate,4,1.07
7282,Check exchange rate,5,0.96
7282,Check exchange rate,6,1.08
7282,Check exchange rate,7,0.96
7282,Check exchange rate,8,1.14
7282,Check exchange rate,9,1.07
7282,Check exchange rate,10,1.0
7282,Check exchange rate,11,0.97
7282,Check exchange rate,12,0.91
7282,Pays by card,13,
7283,Check-in,1,
7283,Check exchange rate,2,1.02
7283,Check exchange rate,3,1.15
7283,Check exchange rate,4,0.87
7283,Check exchange rate,5,0.98
7283,Check exchange rate,6,1.06
7283,Check exchange rate,7,1.02
7283,Check exchange rate,8,1.14
7283,Check exchange rate,9,0.94
7283,Check exchange rate,10,1.09
7283,Check exchange rate,11,0.99
7283,Check exchange rate,12,1.08
7283,Pays cash,13,
7284,Check-in,1,
7284,Check exchange rate,2,0.99
7284,Check exchange rate,3,1.06
7284,Check exchange rate,4,0.94
7284,Check exchange rate,5,1.21
7284,Check exchange rate,6,1.1
7284,Check exchange rate,7,1.07
7284,Check exchange rate,8,1.09
7284,Check exchange rate,9,1.11
7284,Check exchange rate,10,1.09
7284,Check exchange rate,11,1.03
7284,Check exchange rate,12,1.03
7284,Pays cash,13,
7285,Check-in,1,
7285,Check exchange rate,2,1.16
7285,Check exchange rate,3,1.1
7285,Check exchange rate,4,1.09
7285,Check exchange rate,5,0.99
7285,Check exchange rate,6,0.95
7285,Check exchange rate,7,0.82
7285,Check exchange rate,8,1.06
7285,Check exchange rate,9,0.97
7285,Check exchange rate,10,1.07
7285,Check exchange rate,11,0.98
7285,Check exchange rate,12,1.14
7285,Pays cash,13,
7286,Check-in,1,
7286,Check exchange rate,2,1.0
7286,Check exchange rate,3,0.98
7286,Check exchange rate,4,1.07
7286,Check exchange rate,5,0.79
7286,Check exchange rate,6,0.91
7286,Check exchange rate,7,1.16
7286,Check exchange rate,8,0.76
7286,Check exchange rate,9,0.93
7286,Check exchange rate,10,1.06
7286,Check exchange rate,11,1.01
7286,Check exchange rate,12,0.99
7286,Pays by card,13,
7287,Check-in,1,
7287,Check exchange rate,2,1.02
7287,Check exchange rate,3,0.99
7287,Check exchange rate,4,1.0
7287,Check exchange rate,5,0.87
7287,Check exchange rate,6,0.86
7287,Check exchange rate,7,1.06
7287,Check exchange rate,8,0.96
7287,Check exchange rate,9,1.19
7287,Check exchange rate,10,0.84
7287,Check exchange rate,11,0.93
7287,Check exchange rate,12,1.02
7287,Pays by card,13,
7288,Check-in,1,
7288,Check exchange rate,2,1.12
7288,Check exchange rate,3,1.02
7288,Check exchange rate,4,1.08
7288,Check exchange rate,5,0.99
7288,Check exchange rate,6,1.02
7288,Check exchange rate,7,0.96
7288,Check exchange rate,8,0.96
7288,Check exchange rate,9,1.08
7288,Check exchange rate,10,1.05
7288,Check exchange rate,11,1.02
7288,Check exchange rate,12,0.93
7288,Pays cash,13,
7289,Check-in,1,
7289,Check exchange rate,2,1.03
7289,Check exchange rate,3,0.93
7289,Check exchange rate,4,1.12
7289,Check exchange rate,5,0.94
7289,Check exchange rate,6,1.07
7289,Check exchange rate,7,1.0
7289,Check exchange rate,8,1.03
7289,Check exchange rate,9,1.07
7289,Check exchange rate,10,0.96
7289,Check exchange rate,11,1.13
7289,Check exchange rate,12,1.19
7289,Pays cash,13,
7290,Check-in,1,
7290,Check exchange rate,2,0.97
7290,Check exchange rate,3,1.12
7290,Check exchange rate,4,0.99
7290,Check exchange rate,5,0.88
7290,Check exchange rate,6,0.9
7290,Check exchange rate,7,1.05
7290,Check exchange rate,8,1.08
7290,Check exchange rate,9,1.07
7290,Check exchange rate,10,1.12
7290,Check exchange rate,11,1.09
7290,Check exchange rate,12,1.02
7290,Pays cash,13,
7291,Check-in,1,
7291,Check exchange rate,2,0.98
7291,Check exchange rate,3,1.06
7291,Check exchange rate,4,0.97
7291,Check exchange rate,5,0.96
7291,Check exchange rate,6,1.0
7291,Check exchange rate,7,0.87
7291,Check exchange rate,8,0.9
7291,Check exchange rate,9,1.03
7291,Check exchange rate,10,1.11
7291,Check exchange rate,11,0.87
7291,Check exchange rate,12,0.99
7291,Pays by card,13,
7292,Check-in,1,
7292,Check exchange rate,2,1.02
7292,Check exchange rate,3,1.1
7292,Check exchange rate,4,0.89
7292,Check exchange rate,5,0.94
7292,Check exchange rate,6,1.02
7292,Check exchange rate,7,1.02
7292,Check exchange rate,8,1.06
7292,Check exchange rate,9,0.91
7292,Check exchange rate,10,0.8
7292,Check exchange rate,11,0.99
7292,Check exchange rate,12,0.94
7292,Pays by card,13,
7293,Check-in,1,
7293,Check exchange rate,2,1.02
7293,Check exchange rate,3,0.94
7293,Check exchange rate,4,1.0
7293,Check exchange rate,5,1.09
7293,Check exchange rate,6,1.19
7293,Check exchange rate,7,0.89
7293,Check exchange rate,8,1.13
7293,Check exchange rate,9,0.95
7293,Check exchange rate,10,1.0
7293,Check exchange rate,11,1.12
7293,Check exchange rate,12,0.97
7293,Pays by card,13,
7294,Check-in,1,
7294,Check exchange rate,2,1.08
7294,Check exchange rate,3,1.0
7294,Check exchange rate,4,1.02
7294,Check exchange rate,5,1.07
7294,Check exchange rate,6,0.91
7294,Check exchange rate,7,0.81
7294,Check exchange rate,8,0.91
7294,Check exchange rate,9,0.99
7294,Check exchange rate,10,1.07
7294,Check exchange rate,11,1.15
7294,Check exchange rate,12,1.13
7294,Pays cash,13,
7295,Check-in,1,
7295,Check exchange rate,2,1.08
7295,Check exchange rate,3,1.02
7295,Check exchange rate,4,1.15
7295,Check exchange rate,5,1.09
7295,Check exchange rate,6,1.07
7295,Check exchange rate,7,1.1
7295,Check exchange rate,8,0.89
7295,Check exchange rate,9,1.05
7295,Check exchange rate,10,1.29
7295,Check exchange rate,11,0.88
7295,Check exchange rate,12,0.94
7295,Pays cash,13,
7296,Check-in,1,
7296,Check exchange rate,2,0.85
7296,Check exchange rate,3,1.14
7296,Check exchange rate,4,0.84
7296,Check exchange rate,5,0.86
7296,Check exchange rate,6,0.73
7296,Check exchange rate,7,0.92
7296,Check exchange rate,8,0.99
7296,Check exchange rate,9,0.94
7296,Check exchange rate,10,0.97
7296,Check exchange rate,11,1.04
7296,Check exchange rate,12,1.1
7296,Pays by card,13,
7297,Check-in,1,
7297,Check exchange rate,2,1.12
7297,Check exchange rate,3,0.92
7297,Check exchange rate,4,1.06
7297,Check exchange rate,5,0.99
7297,Check exchange rate,6,0.95
7297,Check exchange rate,7,0.9
7297,Check exchange rate,8,0.96
7297,Check exchange rate,9,0.88
7297,Check exchange rate,10,0.86
7297,Check exchange rate,11,1.03
7297,Check exchange rate,12,0.83
7297,Pays by card,13,
7298,Check-in,1,
7298,Check exchange rate,2,1.05
7298,Check exchange rate,3,0.9
7298,Check exchange rate,4,0.93
7298,Check exchange rate,5,0.96
7298,Check exchange rate,6,0.98
7298,Check exchange rate,7,1.02
7298,Check exchange rate,8,0.94
7298,Check exchange rate,9,1.04
7298,Check exchange rate,10,1.05
7298,Check exchange rate,11,1.03
7298,Check exchange rate,12,1.01
7298,Pays by card,13,
7299,Check-in,1,
7299,Check exchange rate,2,0.92
7299,Check exchange rate,3,1.04
7299,Check exchange rate,4,0.96
7299,Check exchange rate,5,0.99
7299,Check exchange rate,6,1.16
7299,Check exchange rate,7,0.93
7299,Check exchange rate,8,1.08
7299,Check exchange rate,9,0.91
7299,Check exchange rate,10,1.04
7299,Check exchange rate,11,1.11
7299,Check exchange rate,12,0.93
7299,Pays cash,13,
7300,Check-in,1,
7300,Check exchange rate,2,0.96
7300,Check exchange rate,3,1.1
7300,Check exchange rate,4,0.84
7300,Check exchange rate,5,0.98
7300,Check exchange rate,6,1.09
7300,Check exchange rate,7,1.3
7300,Check exchange rate,8,0.94
7300,Check exchange rate,9,0.89
7300,Check exchange rate,10,0.8
7300,Check exchange rate,11,1.2
7300,Check exchange rate,12,1.02
7300,Pays cash,13,
7301,Check-in,1,
7301,Check exchange rate,2,1.06
7301,Check exchange rate,3,1.13
7301,Check exchange rate,4,1.06
7301,Check exchange rate,5,0.89
7301,Check exchange rate,6,1.0
7301,Check exchange rate,7,0.99
7301,Check exchange rate,8,1.03
7301,Check exchange rate,9,1.12
7301,Check exchange rate,10,0.88
7301,Check exchange rate,11,0.91
7301,Check exchange rate,12,1.09
7301,Pays cash,13,
7302,Check-in,1,
7302,Check exchange rate,2,0.95
7302,Check exchange rate,3,0.89
7302,Check exchange rate,4,0.84
7302,Check exchange rate,5,1.23
7302,Check exchange rate,6,0.95
7302,Check exchange rate,7,0.85
7302,Check exchange rate,8,1.11
7302,Check exchange rate,9,0.89
7302,Check exchange rate,10,0.97
7302,Check exchange rate,11,1.07
7302,Check exchange rate,12,0.96
7302,Pays by card,13,
7303,Check-in,1,
7303,Check exchange rate,2,1.01
7303,Check exchange rate,3,1.11
7303,Check exchange rate,4,0.95
7303,Check exchange rate,5,0.95
7303,Check exchange rate,6,1.14
7303,Check exchange rate,7,0.85
7303,Check exchange rate,8,0.94
7303,Check exchange rate,9,1.09
7303,Check exchange rate,10,1.12
7303,Check exchange rate,11,0.86
7303,Check exchange rate,12,0.99
7303,Pays cash,13,
7304,Check-in,1,
7304,Check exchange rate,2,0.92
7304,Check exchange rate,3,0.98
7304,Check exchange rate,4,1.17
7304,Check exchange rate,5,0.84
7304,Check exchange rate,6,0.86
7304,Check exchange rate,7,1.09
7304,Check exchange rate,8,1.13
7304,Check exchange rate,9,1.0
7304,Check exchange rate,10,1.06
7304,Check exchange rate,11,0.93
7304,Check exchange rate,12,1.03
7304,Pays cash,13,
7305,Check-in,1,
7305,Check exchange rate,2,0.95
7305,Check exchange rate,3,1.15
7305,Check exchange rate,4,1.08
7305,Check exchange rate,5,0.93
7305,Check exchange rate,6,1.06
7305,Check exchange rate,7,1.14
7305,Check exchange rate,8,1.05
7305,Check exchange rate,9,0.74
7305,Check exchange rate,10,1.02
7305,Check exchange rate,11,1.07
7305,Check exchange rate,12,0.93
7305,Pays cash,13,
7306,Check-in,1,
7306,Check exchange rate,2,0.89
7306,Check exchange rate,3,0.96
7306,Check exchange rate,4,0.98
7306,Check exchange rate,5,1.06
7306,Check exchange rate,6,0.97
7306,Check exchange rate,7,1.04
7306,Check exchange rate,8,0.82
7306,Check exchange rate,9,1.13
7306,Check exchange rate,10,1.13
7306,Check exchange rate,11,1.04
7306,Check exchange rate,12,1.04
7306,Pays by card,13,
7307,Check-in,1,
7307,Check exchange rate,2,0.91
7307,Check exchange rate,3,0.84
7307,Check exchange rate,4,1.0
7307,Check exchange rate,5,0.99
7307,Check exchange rate,6,0.91
7307,Check exchange rate,7,1.01
7307,Check exchange rate,8,1.01
7307,Check exchange rate,9,0.91
7307,Check exchange rate,10,0.98
7307,Check exchange rate,11,1.15
7307,Check exchange rate,12,1.14
7307,Pays by card,13,
7308,Check-in,1,
7308,Check exchange rate,2,1.06
7308,Check exchange rate,3,1.12
7308,Check exchange rate,4,0.83
7308,Check exchange rate,5,0.93
7308,Check exchange rate,6,1.09
7308,Check exchange rate,7,1.16
7308,Check exchange rate,8,1.17
7308,Check exchange rate,9,1.1
7308,Check exchange rate,10,1.04
7308,Check exchange rate,11,1.24
7308,Check exchange rate,12,1.03
7308,Pays by card,13,
7309,Check-in,1,
7309,Check exchange rate,2,0.94
7309,Check exchange rate,3,1.06
7309,Check exchange rate,4,1.02
7309,Check exchange rate,5,0.86
7309,Check exchange rate,6,0.91
7309,Check exchange rate,7,1.05
7309,Check exchange rate,8,0.99
7309,Check exchange rate,9,0.92
7309,Check exchange rate,10,0.97
7309,Check exchange rate,11,0.97
7309,Check exchange rate,12,0.95
7309,Pays by card,13,
7310,Check-in,1,
7310,Check exchange rate,2,0.91
7310,Check exchange rate,3,1.01
7310,Check exchange rate,4,0.9
7310,Check exchange rate,5,1.06
7310,Check exchange rate,6,1.09
7310,Check exchange rate,7,0.93
7310,Check exchange rate,8,0.79
7310,Check exchange rate,9,1.05
7310,Check exchange rate,10,0.92
7310,Check exchange rate,11,1.13
7310,Check exchange rate,12,1.09
7310,Pays by card,13,
7311,Check-in,1,
7311,Check exchange rate,2,0.96
7311,Check exchange rate,3,0.98
7311,Check exchange rate,4,0.85
7311,Check exchange rate,5,1.13
7311,Check exchange rate,6,0.79
7311,Check exchange rate,7,1.1
7311,Check exchange rate,8,1.0
7311,Check exchange rate,9,0.93
7311,Check exchange rate,10,1.11
7311,Check exchange rate,11,1.08
7311,Check exchange rate,12,0.91
7311,Pays by card,13,
7312,Check-in,1,
7312,Check exchange rate,2,0.86
7312,Check exchange rate,3,1.05
7312,Check exchange rate,4,1.04
7312,Check exchange rate,5,0.89
7312,Check exchange rate,6,1.12
7312,Check exchange rate,7,1.0
7312,Check exchange rate,8,1.21
7312,Check exchange rate,9,1.05
7312,Check exchange rate,10,1.01
7312,Check exchange rate,11,1.15
7312,Check exchange rate,12,0.99
7312,Pays cash,13,
7313,Check-in,1,
7313,Check exchange rate,2,1.12
7313,Check exchange rate,3,0.97
7313,Check exchange rate,4,0.91
7313,Check exchange rate,5,1.24
7313,Check exchange rate,6,1.09
7313,Check exchange rate,7,0.9
7313,Check exchange rate,8,1.08
7313,Check exchange rate,9,0.88
7313,Check exchange rate,10,0.98
7313,Check exchange rate,11,1.12
7313,Check exchange rate,12,1.06
7313,Pays cash,13,
7314,Check-in,1,
7314,Check exchange rate,2,0.99
7314,Check exchange rate,3,0.9
7314,Check exchange rate,4,0.9
7314,Check exchange rate,5,0.94
7314,Check exchange rate,6,1.04
7314,Check exchange rate,7,1.03
7314,Check exchange rate,8,0.9
7314,Check exchange rate,9,0.94
7314,Check exchange rate,10,1.06
7314,Check exchange rate,11,0.98
7314,Check exchange rate,12,0.98
7314,Pays by card,13,
7315,Check-in,1,
7315,Check exchange rate,2,1.09
7315,Check exchange rate,3,1.18
7315,Check exchange rate,4,0.97
7315,Check exchange rate,5,1.03
7315,Check exchange rate,6,1.16
7315,Check exchange rate,7,1.07
7315,Check exchange rate,8,0.96
7315,Check exchange rate,9,1.06
7315,Check exchange rate,10,0.95
7315,Check exchange rate,11,0.93
7315,Check exchange rate,12,0.87
7315,Pays cash,13,
7316,Check-in,1,
7316,Check exchange rate,2,0.86
7316,Check exchange rate,3,0.95
7316,Check exchange rate,4,1.01
7316,Check exchange rate,5,1.02
7316,Check exchange rate,6,1.08
7316,Check exchange rate,7,0.83
7316,Check exchange rate,8,1.08
7316,Check exchange rate,9,1.12
7316,Check exchange rate,10,1.03
7316,Check exchange rate,11,1.09
7316,Check exchange rate,12,0.88
7316,Pays by card,13,
7317,Check-in,1,
7317,Check exchange rate,2,1.16
7317,Check exchange rate,3,1.2
7317,Check exchange rate,4,1.1
7317,Check exchange rate,5,1.09
7317,Check exchange rate,6,0.96
7317,Check exchange rate,7,0.87
7317,Check exchange rate,8,1.0
7317,Check exchange rate,9,0.97
7317,Check exchange rate,10,1.01
7317,Check exchange rate,11,1.04
7317,Check exchange rate,12,0.93
7317,Pays cash,13,
7318,Check-in,1,
7318,Check exchange rate,2,0.93
7318,Check exchange rate,3,0.89
7318,Check exchange rate,4,1.06
7318,Check exchange rate,5,0.88
7318,Check exchange rate,6,1.01
7318,Check exchange rate,7,1.11
7318,Check exchange rate,8,1.0
7318,Check exchange rate,9,1.13
7318,Check exchange rate,10,0.99
7318,Check exchange rate,11,0.8
7318,Check exchange rate,12,0.97
7318,Pays by card,13,
7319,Check-in,1,
7319,Check exchange rate,2,1.03
7319,Check exchange rate,3,1.01
7319,Check exchange rate,4,1.07
7319,Check exchange rate,5,1.02
7319,Check exchange rate,6,1.01
7319,Check exchange rate,7,0.96
7319,Check exchange rate,8,1.0
7319,Check exchange rate,9,0.99
7319,Check exchange rate,10,1.05
7319,Check exchange rate,11,0.99
7319,Check exchange rate,12,1.05
7319,Pays cash,13,
7320,Check-in,1,
7320,Check exchange rate,2,0.82
7320,Check exchange rate,3,0.93
7320,Check exchange rate,4,1.01
7320,Check exchange rate,5,0.98
7320,Check exchange rate,6,1.23
7320,Check exchange rate,7,0.85
7320,Check exchange rate,8,1.02
7320,Check exchange rate,9,0.92
7320,Check exchange rate,10,0.92
7320,Check exchange rate,11,1.12
7320,Check exchange rate,12,0.87
7320,Pays by card,13,
7321,Check-in,1,
7321,Check exchange rate,2,1.01
7321,Check exchange rate,3,0.98
7321,Check exchange rate,4,1.1
7321,Check exchange rate,5,1.17
7321,Check exchange rate,6,1.09
7321,Check exchange rate,7,1.09
7321,Check exchange rate,8,1.12
7321,Check exchange rate,9,0.86
7321,Check exchange rate,10,0.91
7321,Check exchange rate,11,1.0
7321,Check exchange rate,12,0.99
7321,Pays by card,13,
7322,Check-in,1,
7322,Check exchange rate,2,1.02
7322,Check exchange rate,3,1.08
7322,Check exchange rate,4,1.04
7322,Check exchange rate,5,1.0
7322,Check exchange rate,6,0.9
7322,Check exchange rate,7,0.97
7322,Check exchange rate,8,1.13
7322,Check exchange rate,9,1.0
7322,Check exchange rate,10,0.98
7322,Check exchange rate,11,0.93
7322,Check exchange rate,12,1.08
7322,Pays cash,13,
7323,Check-in,1,
7323,Check exchange rate,2,1.02
7323,Check exchange rate,3,1.09
7323,Check exchange rate,4,1.02
7323,Check exchange rate,5,0.86
7323,Check exchange rate,6,0.84
7323,Check exchange rate,7,0.96
7323,Check exchange rate,8,1.12
7323,Check exchange rate,9,1.11
7323,Check exchange rate,10,0.94
7323,Check exchange rate,11,0.99
7323,Check exchange rate,12,1.01
7323,Pays by card,13,
7324,Check-in,1,
7324,Check exchange rate,2,1.15
7324,Check exchange rate,3,0.94
7324,Check exchange rate,4,1.14
7324,Check exchange rate,5,0.79
7324,Check exchange rate,6,1.0
7324,Check exchange rate,7,1.06
7324,Check exchange rate,8,0.93
7324,Check exchange rate,9,0.95
7324,Check exchange rate,10,1.19
7324,Check exchange rate,11,1.03
7324,Check exchange rate,12,1.11
7324,Pays cash,13,
7325,Check-in,1,
7325,Check exchange rate,2,0.92
7325,Check exchange rate,3,0.91
7325,Check exchange rate,4,0.91
7325,Check exchange rate,5,1.01
7325,Check exchange rate,6,0.98
7325,Check exchange rate,7,0.92
7325,Check exchange rate,8,1.08
7325,Check exchange rate,9,0.98
7325,Check exchange rate,10,0.94
7325,Check exchange rate,11,1.0
7325,Check exchange rate,12,1.08
7325,Pays by card,13,
7326,Check-in,1,
7326,Check exchange rate,2,1.0
7326,Check exchange rate,3,0.95
7326,Check exchange rate,4,1.14
7326,Check exchange rate,5,0.8
7326,Check exchange rate,6,0.98
7326,Check exchange rate,7,1.02
7326,Check exchange rate,8,0.91
7326,Check exchange rate,9,0.95
7326,Check exchange rate,10,1.08
7326,Check exchange rate,11,0.85
7326,Check exchange rate,12,0.96
7326,Pays by card,13,
7327,Check-in,1,
7327,Check exchange rate,2,0.95
7327,Check exchange rate,3,1.0
7327,Check exchange rate,4,0.89
7327,Check exchange rate,5,1.15
7327,Check exchange rate,6,1.11
7327,Check exchange rate,7,0.88
7327,Check exchange rate,8,1.06
7327,Check exchange rate,9,1.1
7327,Check exchange rate,10,0.86
7327,Check exchange rate,11,0.92
7327,Check exchange rate,12,1.14
7327,Pays cash,13,
7328,Check-in,1,
7328,Check exchange rate,2,0.98
7328,Check exchange rate,3,1.06
7328,Check exchange rate,4,0.93
7328,Check exchange rate,5,1.1
7328,Check exchange rate,6,1.0
7328,Check exchange rate,7,1.06
7328,Check exchange rate,8,0.94
7328,Check exchange rate,9,0.83
7328,Check exchange rate,10,0.9
7328,Check exchange rate,11,0.82
7328,Check exchange rate,12,1.1
7328,Pays by card,13,
7329,Check-in,1,
7329,Check exchange rate,2,1.06
7329,Check exchange rate,3,1.05
7329,Check exchange rate,4,0.94
7329,Check exchange rate,5,0.98
7329,Check exchange rate,6,0.93
7329,Check exchange rate,7,1.02
7329,Check exchange rate,8,0.86
7329,Check exchange rate,9,1.13
7329,Check exchange rate,10,1.07
7329,Check exchange rate,11,1.01
7329,Check exchange rate,12,1.19
7329,Pays by card,13,
7330,Check-in,1,
7330,Check exchange rate,2,1.02
7330,Check exchange rate,3,0.77
7330,Check exchange rate,4,0.88
7330,Check exchange rate,5,1.1
7330,Check exchange rate,6,0.88
7330,Check exchange rate,7,1.18
7330,Check exchange rate,8,1.01
7330,Check exchange rate,9,1.13
7330,Check exchange rate,10,0.91
7330,Check exchange rate,11,0.84
7330,Check exchange rate,12,0.98
7330,Pays by card,13,
7331,Check-in,1,
7331,Check exchange rate,2,1.08
7331,Check exchange rate,3,0.89
7331,Check exchange rate,4,1.01
7331,Check exchange rate,5,1.04
7331,Check exchange rate,6,0.79
7331,Check exchange rate,7,1.19
7331,Check exchange rate,8,1.08
7331,Check exchange rate,9,1.12
7331,Check exchange rate,10,0.93
7331,Check exchange rate,11,1.08
7331,Check exchange rate,12,1.1
7331,Pays cash,13,
7332,Check-in,1,
7332,Check exchange rate,2,1.01
7332,Check exchange rate,3,0.86
7332,Check exchange rate,4,1.03
7332,Check exchange rate,5,0.9
7332,Check exchange rate,6,1.07
7332,Check exchange rate,7,0.91
7332,Check exchange rate,8,1.01
7332,Check exchange rate,9,1.14
7332,Check exchange rate,10,1.05
7332,Check exchange rate,11,1.14
7332,Check exchange rate,12,0.93
7332,Pays cash,13,
7333,Check-in,1,
7333,Check exchange rate,2,1.13
7333,Check exchange rate,3,1.12
7333,Check exchange rate,4,1.12
7333,Check exchange rate,5,1.1
7333,Check exchange rate,6,1.03
7333,Check exchange rate,7,0.94
7333,Check exchange rate,8,1.0
7333,Check exchange rate,9,1.05
7333,Check exchange rate,10,0.96
7333,Check exchange rate,11,0.83
7333,Check exchange rate,12,1.03
7333,Pays cash,13,
7334,Check-in,1,
7334,Check exchange rate,2,1.09
7334,Check exchange rate,3,1.0
7334,Check exchange rate,4,0.9
7334,Check exchange rate,5,1.04
7334,Check exchange rate,6,0.92
7334,Check exchange rate,7,0.82
7334,Check exchange rate,8,0.93
7334,Check exchange rate,9,1.16
7334,Check exchange rate,10,0.93
7334,Check exchange rate,11,0.97
7334,Check exchange rate,12,1.16
7334,Pays by card,13,
7335,Check-in,1,
7335,Check exchange rate,2,1.11
7335,Check exchange rate,3,1.01
7335,Check exchange rate,4,1.07
7335,Check exchange rate,5,0.98
7335,Check exchange rate,6,0.93
7335,Check exchange rate,7,0.82
7335,Check exchange rate,8,1.06
7335,Check exchange rate,9,1.11
7335,Check exchange rate,10,0.91
7335,Check exchange rate,11,0.85
7335,Check exchange rate,12,1.27
7335,Pays cash,13,
7336,Check-in,1,
7336,Check exchange rate,2,0.91
7336,Check exchange rate,3,0.96
7336,Check exchange rate,4,1.02
7336,Check exchange rate,5,1.08
7336,Check exchange rate,6,0.95
7336,Check exchange rate,7,0.85
7336,Check exchange rate,8,0.99
7336,Check exchange rate,9,0.94
7336,Check exchange rate,10,0.82
7336,Check exchange rate,11,1.11
7336,Check exchange rate,12,0.85
7336,Pays by card,13,
7337,Check-in,1,
7337,Check exchange rate,2,0.92
7337,Check exchange rate,3,1.07
7337,Check exchange rate,4,0.99
7337,Check exchange rate,5,0.95
7337,Check exchange rate,6,1.15
7337,Check exchange rate,7,0.87
7337,Check exchange rate,8,1.08
7337,Check exchange rate,9,0.93
7337,Check exchange rate,10,0.96
7337,Check exchange rate,11,1.18
7337,Check exchange rate,12,0.99
7337,Pays cash,13,
7338,Check-in,1,
7338,Check exchange rate,2,0.98
7338,Check exchange rate,3,1.14
7338,Check exchange rate,4,0.94
7338,Check exchange rate,5,1.1
7338,Check exchange rate,6,1.13
7338,Check exchange rate,7,1.1
7338,Check exchange rate,8,1.08
7338,Check exchange rate,9,1.12
7338,Check exchange rate,10,1.04
7338,Check exchange rate,11,0.87
7338,Check exchange rate,12,0.92
7338,Pays cash,13,
7339,Check-in,1,
7339,Check exchange rate,2,1.03
7339,Check exchange rate,3,0.96
7339,Check exchange rate,4,0.91
7339,Check exchange rate,5,0.82
7339,Check exchange rate,6,0.89
7339,Check exchange rate,7,0.85
7339,Check exchange rate,8,0.89
7339,Check exchange rate,9,0.96
7339,Check exchange rate,10,1.11
7339,Check exchange rate,11,1.02
7339,Check exchange rate,12,1.08
7339,Pays by card,13,
7340,Check-in,1,
7340,Check exchange rate,2,1.01
7340,Check exchange rate,3,1.05
7340,Check exchange rate,4,1.04
7340,Check exchange rate,5,1.18
7340,Check exchange rate,6,0.93
7340,Check exchange rate,7,0.89
7340,Check exchange rate,8,1.18
7340,Check exchange rate,9,0.96
7340,Check exchange rate,10,0.98
7340,Check exchange rate,11,1.0
7340,Check exchange rate,12,1.16
7340,Pays cash,13,
7341,Check-in,1,
7341,Check exchange rate,2,1.05
